name,material,template,render
redstone_block_smooth_inlayed,redstone_block,cube_all,
redstone_block_smooth_column,redstone_block,cube_all,
redstone_block_smooth_ringed,redstone_block,cube_all,
redstone_block_smoothed_double_inlayed,redstone_block,cube_all,
redstone_block_spiraled,redstone_block,cube_all,
redstone_block_stacked_bricks,redstone_block,cube_all,
redstone_block_thick_inlayed,redstone_block,cube_all,
redstone_block_tiled_bordered,redstone_block,cube_all,
redstone_block_tiled,redstone_block,cube_all,
redstone_block_tiled_column,redstone_block,cube_all,
redstone_block_tiny_brick_bordered,redstone_block,cube_all,
redstone_block_tiny_layered_bricks,redstone_block,cube_all,
redstone_block_tiny_layered_slabs,redstone_block,cube_all,
redstone_block_tiny_bricks,redstone_block,cube_all,
redstone_block_trodden,redstone_block,cube_all,
redstone_block_unamused,redstone_block,cube_all,
redstone_block_vertical_cut,redstone_block,cube_all,
redstone_block_vertical_disordered_bricks,redstone_block,cube_all,
redstone_block_weathered,redstone_block,cube_all,
rose_quartz_angry,rose_quartz,cube_all,
rose_quartz_bordered,rose_quartz,cube_all,
rose_quartz_brick_bordered,rose_quartz,cube_all,
rose_quartz_carved,rose_quartz,cube_all,
rose_quartz_checkered_tiles,rose_quartz,cube_all,
rose_quartz_cobbled,rose_quartz,cube_all,
rose_quartz_cracked_disordered_bricks,rose_quartz,cube_all,
rose_quartz_cracked_flat_tiles,rose_quartz,cube_all,
rose_quartz_cracked_bricks,rose_quartz,cube_all,
rose_quartz_creeper_carving,rose_quartz,cube_all,
rose_quartz_crying,rose_quartz,cube_all,
rose_quartz_cut_blank,rose_quartz,cube_all,
rose_quartz_duh,rose_quartz,cube_all,
rose_quartz_edged_bricks,rose_quartz,cube_all,
rose_quartz_engraved,rose_quartz,cube_all,
rose_quartz_eroded,rose_quartz,cube_all,
rose_quartz_etched_bricks,rose_quartz,cube_all,
rose_quartz_flat_tiles,rose_quartz,cube_all,
rose_quartz_glad,rose_quartz,cube_all,
rose_quartz_inlayed,rose_quartz,cube_all,
rose_quartz_inscribed,rose_quartz,cube_all,
rose_quartz_layed_bricks,rose_quartz,cube_all,
rose_quartz_loded,rose_quartz,cube_all,
rose_quartz_offset_bricks,rose_quartz,cube_all,
rose_quartz_overlapping_tiles,rose_quartz,cube_all,
rose_quartz_polished,rose_quartz,cube_all,
rose_quartz_prismal_remnants,rose_quartz,cube_all,
rose_quartz_bricks,rose_quartz,cube_all,
rose_quartz_chiseled,rose_quartz,cube_all,
rose_quartz_crushed,rose_quartz,cube_all,
rose_quartz_mini_tiles,rose_quartz,cube_all,
rose_quartz_polished_block,rose_quartz,cube_all,
rose_quartz_scales,rose_quartz,cube_all,
rose_quartz_squares,rose_quartz,cube_all,
rose_quartz_tiles,rose_quartz,cube_all,
rose_quartz_rough,rose_quartz,cube_all,
rose_quartz_rounded_bricks,rose_quartz,cube_all,
rose_quartz_runic_carved,rose_quartz,cube_all,
rose_quartz_sad,rose_quartz,cube_all,
rose_quartz_sanded,rose_quartz,cube_all,
rose_quartz_small_bricks,rose_quartz,cube_all,
rose_quartz_smooth_inlayed,rose_quartz,cube_all,
rose_quartz_smooth_ringed,rose_quartz,cube_all,
rose_quartz_smoothed_double_inlayed,rose_quartz,cube_all,
rose_quartz_spiraled,rose_quartz,cube_all,
rose_quartz_stacked_bricks,rose_quartz,cube_all,
rose_quartz_thick_inlayed,rose_quartz,cube_all,
rose_quartz_tiled_bordered,rose_quartz,cube_all,
rose_quartz_tiled,rose_quartz,cube_all,
rose_quartz_tiny_brick_bordered,rose_quartz,cube_all,
rose_quartz_tiny_layered_bricks,rose_quartz,cube_all,
rose_quartz_tiny_layered_slabs,rose_quartz,cube_all,
rose_quartz_tiny_bricks,rose_quartz,cube_all,
rose_quartz_trodden,rose_quartz,cube_all,
rose_quartz_unamused,rose_quartz,cube_all,
rose_quartz_vertical_cut,rose_quartz,cube_all,
rose_quartz_vertical_disordered_bricks,rose_quartz,cube_all,
rose_quartz_weathered,rose_quartz,cube_all,
sand_ash,sand,cube_all,
sand_coarse,sand,cube_all,
sand_desert,sand,cube_all,
sand_kelp,sand,cube_all,
sand_lush_red,sand,cube_all,
sand_overgrown,sand,cube_all,
sand_pearl,sand,cube_all,
sand_soft,sand,cube_all,
sand_tar,sand,cube_all,
sand_wet_red,sand,cube_all,
sand_wet,sand,cube_all,
sand_white,sand,cube_all,
sandstone_angry,sandstone,cube_all,
sandstone_bordered,sandstone,cube_all,
sandstone_brick_bordered,sandstone,cube_all,
sandstone_carved,sandstone,cube_all,
sandstone_checkered_tiles,sandstone,cube_all,
sandstone_cobbled,sandstone,cube_all,
sandstone_cracked_disordered_bricks,sandstone,cube_all,
sandstone_cracked_flat_tiles,sandstone,cube_all,
sandstone_cracked_bricks,sandstone,cube_all,
sandstone_cracked_tiny_tiles,sandstone,cube_all,
sandstone_creeper_carving,sandstone,cube_all,
sandstone_crying,sandstone,cube_all,
sandstone_curly,sandstone,cube_all,
sandstone_cut_blank,sandstone,cube_all,
sandstone_duh,sandstone,cube_all,
sandstone_edged_bricks,sandstone,cube_all,
sandstone_engraved,sandstone,cube_all,
sandstone_eroded,sandstone,cube_all,
sandstone_etched_bricks,sandstone,cube_all,
sandstone_fine,sandstone,cube_all,
sandstone_flat_tiles,sandstone,cube_all,
sandstone_glad,sandstone,cube_all,
sandstone_inlayed,sandstone,cube_all,
sandstone_inscribed,sandstone,cube_all,
sandstone_layed_bricks,sandstone,cube_all,
sandstone_loded,sandstone,cube_all,
sandstone_mossy_cobbled,sandstone,cube_all,
sandstone_mossy_bricks,sandstone,cube_all,
sandstone_offset_bricks,sandstone,cube_all,
sandstone_ornate,sandstone,cube_all,
sandstone_overlapping_tiles,sandstone,cube_all,
sandstone_polished,sandstone,cube_all,
sandstone_prismal_remnants,sandstone,cube_all,
sandstone_rough,sandstone,cube_all,
sandstone_rounded_bricks,sandstone,cube_all,
sandstone_runic_carved,sandstone,cube_all,
sandstone_sad,sandstone,cube_all,
sandstone_sanded,sandstone,cube_all,
sandstone_brick_pattern,sandstone,cube_all,
sandstone_brick_paving,sandstone,cube_all,
sandstone_bricks,sandstone,cube_all,
sandstone_diagonal_bricks,sandstone,cube_all,
sandstone_framed_glass,sandstone,glass,translucent
sandstone_large_tiles,sandstone,cube_all,
sandstone_mini_tiles,sandstone,cube_all,
sandstone_rotated_bricks,sandstone,cube_all,
sandstone_scales,sandstone,cube_all,
sandstone_tiles,sandstone,cube_all,
sandstone_simple,sandstone,cube_all,
sandstone_small_bricks,sandstone,cube_all,
sandstone_smooth_inlayed,sandstone,cube_all,
sandstone_smooth_ringed,sandstone,cube_all,
sandstone_smooth_column,sandstone,cube_all,
sandstone_smoothed_double_inlayed,sandstone,cube_all,
sandstone_spiraled,sandstone,cube_all,
sandstone_stacked_bricks,sandstone,cube_all,
sandstone_thick_inlayed,sandstone,cube_all,
sandstone_tiled_bordered,sandstone,cube_all,
sandstone_tiled,sandstone,cube_all,
sandstone_tiled_column,sandstone,cube_all,
sandstone_tiny_brick_bordered,sandstone,cube_all,
sandstone_tiny_layered_bricks,sandstone,cube_all,
sandstone_tiny_layered_slabs,sandstone,cube_all,
sandstone_tiny_bricks,sandstone,cube_all,
sandstone_trodden,sandstone,cube_all,
sandstone_unamused,sandstone,cube_all,
sandstone_vertical_cut,sandstone,cube_all,
sandstone_vertical_disordered_bricks,sandstone,cube_all,
sandstone_weathered,sandstone,cube_all,
scorchia_angry,scorchia,cube_all,
scorchia_bordered,scorchia,cube_all,
scorchia_brick_bordered,scorchia,cube_all,
scorchia_carved,scorchia,cube_all,
scorchia_checkered_tiles,scorchia,cube_all,
scorchia_cobbled,scorchia,cube_all,
scorchia_cracked_disordered_bricks,scorchia,cube_all,
scorchia_cracked_flat_tiles,scorchia,cube_all,
scorchia_cracked_bricks,scorchia,cube_all,
scorchia_creeper_carving,scorchia,cube_all,
scorchia_crying,scorchia,cube_all,
scorchia_cut_blank,scorchia,cube_all,
scorchia_duh,scorchia,cube_all,
scorchia_edged_bricks,scorchia,cube_all,
scorchia_engraved,scorchia,cube_all,
scorchia_eroded,scorchia,cube_all,
scorchia_etched_bricks,scorchia,cube_all,
scorchia_flat_tiles,scorchia,cube_all,
scorchia_glad,scorchia,cube_all,
scorchia_inlayed,scorchia,cube_all,
scorchia_inscribed,scorchia,cube_all,
scorchia_layed_bricks,scorchia,cube_all,
scorchia_loded,scorchia,cube_all,
scorchia_offset_bricks,scorchia,cube_all,
scorchia_overlapping_tiles,scorchia,cube_all,
scorchia_polished,scorchia,cube_all,
scorchia_prismal_remnants,scorchia,cube_all,
scorchia_rough,scorchia,cube_all,
scorchia_rounded_bricks,scorchia,cube_all,
scorchia_runic_carved,scorchia,cube_all,
scorchia_sad,scorchia,cube_all,
scorchia_sanded,scorchia,cube_all,
scorchia_bricks,scorchia,cube_all,
scorchia_cut_polished,scorchia,cube_all,
scorchia_cut_small_brick,scorchia,cube_all,
scorchia_mini_tiles,scorchia,cube_all,
scorchia_scales,scorchia,cube_all,
scorchia_small_bricks,scorchia,cube_all,
scorchia_smooth_inlayed,scorchia,cube_all,
scorchia_smooth_ringed,scorchia,cube_all,
scorchia_smoothed_double_inlayed,scorchia,cube_all,
scorchia_spiraled,scorchia,cube_all,
scorchia_stacked_bricks,scorchia,cube_all,
scorchia_thick_inlayed,scorchia,cube_all,
scorchia_tiled_bordered,scorchia,cube_all,
scorchia_tiled,scorchia,cube_all,
scorchia_tiny_brick_bordered,scorchia,cube_all,
scorchia_tiny_layered_bricks,scorchia,cube_all,
scorchia_tiny_layered_slabs,scorchia,cube_all,
scorchia_tiny_bricks,scorchia,cube_all,
scorchia_trodden,scorchia,cube_all,
scorchia_unamused,scorchia,cube_all,
scorchia_vertical_cut,scorchia,cube_all,
scorchia_vertical_disordered_bricks,scorchia,cube_all,
scorchia_weathered,scorchia,cube_all,
scoria_angry,scoria,cube_all,
scoria_bordered,scoria,cube_all,
scoria_brick_bordered,scoria,cube_all,
scoria_carved,scoria,cube_all,
scoria_checkered_tiles,scoria,cube_all,
scoria_cobbled,scoria,cube_all,
scoria_cracked_disordered_bricks,scoria,cube_all,
scoria_cracked_flat_tiles,scoria,cube_all,
scoria_cracked_bricks,scoria,cube_all,
scoria_creeper_carving,scoria,cube_all,
scoria_crying,scoria,cube_all,
scoria_cut_blank,scoria,cube_all,
scoria_duh,scoria,cube_all,
scoria_edged_bricks,scoria,cube_all,
scoria_engraved,scoria,cube_all,
scoria_eroded,scoria,cube_all,
scoria_etched_bricks,scoria,cube_all,
scoria_flat_tiles,scoria,cube_all,
scoria_glad,scoria,cube_all,
scoria_inlayed,scoria,cube_all,
scoria_inscribed,scoria,cube_all,
scoria_layed_bricks,scoria,cube_all,
scoria_loded,scoria,cube_all,
scoria_offset_bricks,scoria,cube_all,
scoria_overlapping_tiles,scoria,cube_all,
scoria_polished,scoria,cube_all,
scoria_prismal_remnants,scoria,cube_all,
scoria_rough,scoria,cube_all,
scoria_rounded_bricks,scoria,cube_all,
scoria_runic_carved,scoria,cube_all,
scoria_sad,scoria,cube_all,
scoria_sanded,scoria,cube_all,
scoria_bricks,scoria,cube_all,
scoria_cut_polished,scoria,cube_all,
scoria_cut_small_brick,scoria,cube_all,
scoria_mini_tiles,scoria,cube_all,
scoria_scales,scoria,cube_all,
scoria_small_bricks,scoria,cube_all,
scoria_smooth_inlayed,scoria,cube_all,
scoria_smooth_ringed,scoria,cube_all,
scoria_smoothed_double_inlayed,scoria,cube_all,
scoria_spiraled,scoria,cube_all,
scoria_stacked_bricks,scoria,cube_all,
scoria_thick_inlayed,scoria,cube_all,
scoria_tiled_bordered,scoria,cube_all,
scoria_tiled,scoria,cube_all,
scoria_tiny_brick_bordered,scoria,cube_all,
scoria_tiny_layered_bricks,scoria,cube_all,
scoria_tiny_layered_slabs,scoria,cube_all,
scoria_tiny_bricks,scoria,cube_all,
scoria_trodden,scoria,cube_all,
scoria_unamused,scoria,cube_all,
scoria_vertical_cut,scoria,cube_all,
scoria_vertical_disordered_bricks,scoria,cube_all,
scoria_weathered,scoria,cube_all,
sea_lantern,sea_lantern,cube_all,
smooth_stone_angry,smooth_stone,cube_all,
smooth_stone_bordered,smooth_stone,cube_all,
smooth_stone_brick_bordered,smooth_stone,cube_all,
smooth_stone_carved,smooth_stone,cube_all,
smooth_stone_checkered_tiles,smooth_stone,cube_all,
smooth_stone_cobbled,smooth_stone,cube_all,
smooth_stone_cracked_disordered_bricks,smooth_stone,cube_all,
smooth_stone_cracked_flat_tiles,smooth_stone,cube_all,
smooth_stone_cracked_bricks,smooth_stone,cube_all,
smooth_stone_creeper_carving,smooth_stone,cube_all,
smooth_stone_crying,smooth_stone,cube_all,
smooth_stone_curly,smooth_stone,cube_all,
smooth_stone_cut_blank,smooth_stone,cube_all,
smooth_stone_cut_column,smooth_stone,cube_all,
smooth_stone_duh,smooth_stone,cube_all,
smooth_stone_edged_bricks,smooth_stone,cube_all,
smooth_stone_engraved,smooth_stone,cube_all,
smooth_stone_eroded,smooth_stone,cube_all,
smooth_stone_etched_bricks,smooth_stone,cube_all,
smooth_stone_fine,smooth_stone,cube_all,
smooth_stone_flat_tiles,smooth_stone,cube_all,
smooth_stone_glad,smooth_stone,cube_all,
smooth_stone_inlayed,smooth_stone,cube_all,
smooth_stone_inscribed,smooth_stone,cube_all,
smooth_stone_layed_bricks,smooth_stone,cube_all,
smooth_stone_loded,smooth_stone,cube_all,
smooth_stone_offset_bricks,smooth_stone,cube_all,
smooth_stone_ornate,smooth_stone,cube_all,
smooth_stone_overlapping_tiles,smooth_stone,cube_all,
smooth_stone_polished,smooth_stone,cube_all,
smooth_stone_prismal_remnants,smooth_stone,cube_all,
smooth_stone_rough,smooth_stone,cube_all,
smooth_stone_rounded_bricks,smooth_stone,cube_all,
smooth_stone_runic_carved,smooth_stone,cube_all,
smooth_stone_sad,smooth_stone,cube_all,
smooth_stone_sanded,smooth_stone,cube_all,
smooth_stone_simple,smooth_stone,cube_all,
smooth_stone_small_bricks,smooth_stone,cube_all,
smooth_stone_smooth_inlayed,smooth_stone,cube_all,
smooth_stone_smooth_ringed,smooth_stone,cube_all,
smooth_stone_smooth_column,smooth_stone,cube_all,
smooth_stone_bricks,smooth_stone,cube_all,
smooth_stone_mini_tiles,smooth_stone,cube_all,
smooth_stone_scales,smooth_stone,cube_all,
smooth_stone_smoothed_double_inlayed,smooth_stone,cube_all,
smooth_stone_spiraled,smooth_stone,cube_all,
smooth_stone_stacked_bricks,smooth_stone,cube_all,
smooth_stone_thick_inlayed,smooth_stone,cube_all,
smooth_stone_tiled_bordered,smooth_stone,cube_all,
smooth_stone_tiled,smooth_stone,cube_all,
smooth_stone_tiled_column,smooth_stone,cube_all,
smooth_stone_tiny_brick_bordered,smooth_stone,cube_all,
smooth_stone_tiny_layered_bricks,smooth_stone,cube_all,
smooth_stone_tiny_layered_slabs,smooth_stone,cube_all,
smooth_stone_tiny_bricks,smooth_stone,cube_all,
smooth_stone_trodden,smooth_stone,cube_all,
smooth_stone_unamused,smooth_stone,cube_all,
smooth_stone_vertical_cut,smooth_stone,cube_all,
smooth_stone_vertical_disordered_bricks,smooth_stone,cube_all,
smooth_stone_weathered,smooth_stone,cube_all,
snow_block_angry,snow_block,cube_all,
snow_block_bordered,snow_block,cube_all,
snow_block_brick_bordered,snow_block,cube_all,
snow_block_carved,snow_block,cube_all,
snow_block_checkered_tiles,snow_block,cube_all,
snow_block_cobbled,snow_block,cube_all,
snow_block_cracked_disordered_bricks,snow_block,cube_all,
snow_block_cracked_flat_tiles,snow_block,cube_all,
snow_block_cracked_bricks,snow_block,cube_all,
snow_block_creeper_carving,snow_block,cube_all,
snow_block_crying,snow_block,cube_all,
snow_block_curly,snow_block,cube_all,
snow_block_cut_blank,snow_block,cube_all,
snow_block_cut_column,snow_block,cube_all,
snow_block_duh,snow_block,cube_all,
snow_block_edged_bricks,snow_block,cube_all,
snow_block_engraved,snow_block,cube_all,
snow_block_eroded,snow_block,cube_all,
snow_block_etched_bricks,snow_block,cube_all,
snow_block_fine,snow_block,cube_all,
snow_block_flat_tiles,snow_block,cube_all,
snow_block_glad,snow_block,cube_all,
snow_block_inlayed,snow_block,cube_all,
snow_block_inscribed,snow_block,cube_all,
snow_block_layed_bricks,snow_block,cube_all,
snow_block_loded,snow_block,cube_all,
snow_block_offset_bricks,snow_block,cube_all,
snow_block_ornate,snow_block,cube_all,
snow_block_overlapping_tiles,snow_block,cube_all,
snow_block_polished,snow_block,cube_all,
snow_block_prismal_remnants,snow_block,cube_all,
snow_block_rough,snow_block,cube_all,
snow_block_rounded_bricks,snow_block,cube_all,
snow_block_runic_carved,snow_block,cube_all,
snow_block_sad,snow_block,cube_all,
snow_block_sanded,snow_block,cube_all,
snow_block_simple,snow_block,cube_all,
snow_block_small_bricks,snow_block,cube_all,
snow_block_smooth_inlayed,snow_block,cube_all,
snow_block_smooth_ringed,snow_block,cube_all,
snow_block_smooth_column,snow_block,cube_all,
snow_block_smoothed_double_inlayed,snow_block,cube_all,
snow_block_bricks,snow_block,cube_all,
snow_block_mini_tiles,snow_block,cube_all,
snow_block_scales,snow_block,cube_all,
snow_block_spiraled,snow_block,cube_all,
snow_block_stacked_bricks,snow_block,cube_all,
snow_block_thick_inlayed,snow_block,cube_all,
snow_block_tiled_bordered,snow_block,cube_all,
snow_block_tiled,snow_block,cube_all,
snow_block_tiled_column,snow_block,cube_all,
snow_block_tiny_brick_bordered,snow_block,cube_all,
snow_block_tiny_layered_bricks,snow_block,cube_all,
snow_block_tiny_layered_slabs,snow_block,cube_all,
snow_block_tiny_bricks,snow_block,cube_all,
snow_block_trodden,snow_block,cube_all,
snow_block_unamused,snow_block,cube_all,
snow_block_vertical_cut,snow_block,cube_all,
snow_block_vertical_disordered_bricks,snow_block,cube_all,
snow_block_weathered,snow_block,cube_all,
soul_sand_faded,soul_sand,cube_all,
soul_sand_fine,soul_sand,cube_all,
soul_sand_glowing,soul_sand,cube_all,
soul_sand_graveled,soul_sand,cube_all,
soul_sand_happy,soul_sand,cube_all,
soul_sand_hardened,soul_sand,cube_all,
soul_sand_lauching,soul_sand,cube_all,
soul_sand_meming,soul_sand,cube_all,
soul_sand_reanimated,soul_sand,cube_all,
soul_sand_scared,soul_sand,cube_all,
soul_sand_sifted,soul_sand,cube_all,
soul_sand_smoothed,soul_sand,cube_all,
soul_sand_trampled,soul_sand,cube_all,
sponge_bulby,sponge,cube_all,
sponge_fine,sponge,cube_all,
sponge_giant,sponge,cube_all,
sponge_lush,sponge,cube_all,
sponge_old,sponge,cube_all,
sponge_smooth,sponge,cube_all,
sponge_soft,sponge,cube_all,
spruce_planks_basket_woven,spruce_planks,cube_all,
spruce_planks_boxed,spruce_planks,cube_all,
spruce_planks_brick_bond,spruce_planks,cube_all,
spruce_planks_bricky,spruce_planks,cube_all,
spruce_planks_cornered,spruce_planks,cube_all,
spruce_planks_crated,spruce_planks,cube_all,
spruce_planks_cross_laced,spruce_planks,cube_all,
spruce_planks_crossed,spruce_planks,cube_all,
spruce_planks_detailed,spruce_planks,cube_all,
spruce_planks_diagonal,spruce_planks,cube_all,
spruce_planks_diamond,spruce_planks,cube_all,
spruce_planks_double_herringbone,spruce_planks,cube_all,
spruce_planks_enclosed,spruce_planks,cube_all,
spruce_planks_fine,spruce_planks,cube_all,
spruce_planks_fine_vertical,spruce_planks,cube_all,
spruce_planks_framed,spruce_planks,cube_all,
spruce_planks_herringbone,spruce_planks,cube_all,
spruce_planks_hewn,spruce_planks,cube_all,
spruce_planks_laced,spruce_planks,cube_all,
spruce_planks_nailed,spruce_planks,cube_all,
spruce_planks_natural,spruce_planks,cube_all,
spruce_planks_pegged,spruce_planks,cube_all,
spruce_planks_polished,spruce_planks,cube_all,
spruce_planks_railed,spruce_planks,cube_all,
spruce_planks_shifted,spruce_planks,cube_all,
spruce_planks_slanted,spruce_planks,cube_all,
spruce_planks_smooth,spruce_planks,cube_all,
spruce_planks_beams,spruce_planks,cube_all,
spruce_planks_brick_pattern,spruce_planks,cube_all,
spruce_planks_brick_paving,spruce_planks,cube_all,
spruce_planks_bricks,spruce_planks,cube_all,
spruce_planks_crate,spruce_planks,cube_all,
spruce_planks_diagonal_stripes,spruce_planks,cube_all,
spruce_planks_diagonal_tiles,spruce_planks,cube_all,
spruce_planks_dotted,spruce_planks,cube_all,
spruce_planks_fine_mosaic,spruce_planks,cube_all,
spruce_planks_flooring,spruce_planks,cube_all,
spruce_planks_large_tiles,spruce_planks,cube_all,
spruce_planks_mosaic,spruce_planks,cube_all,
spruce_planks_panel,spruce_planks,cube_all,
spruce_planks_pattern,spruce_planks,cube_all,
spruce_planks_rotated_bricks,spruce_planks,cube_all,
spruce_planks_shavings,spruce_planks,cube_all,
spruce_planks_small_bricks,spruce_planks,cube_all,
spruce_planks_small_tiles,spruce_planks,cube_all,
spruce_planks_squares,spruce_planks,cube_all,
spruce_planks_tiles,spruce_planks,cube_all,
spruce_planks_wavy,spruce_planks,cube_all,
spruce_planks_woven,spruce_planks,cube_all,
spruce_planks_stacked,spruce_planks,cube_all,
spruce_planks_thin,spruce_planks,cube_all,
spruce_planks_tiled,spruce_planks,cube_all,
spruce_planks_versailles,spruce_planks,cube_all,
spruce_planks_vertical,spruce_planks,cube_all,
spruce_planks_vertically_railed,spruce_planks,cube_all,
spruce_planks_whirlwind,spruce_planks,cube_all,
spruce_planks_wickered,spruce_planks,cube_all,
stone_angry,stone,cube_all,
stone_bordered,stone,cube_all,
stone_brick_bordered,stone,cube_all,
stone_carved,stone,cube_all,
stone_checkered_tiles,stone,cube_all,
stone_cobbled,stone,cube_all,
stone_cracked_disordered_bricks,stone,cube_all,
stone_cracked_flat_tiles,stone,cube_all,
stone_cracked_tiny_tiles,stone,cube_all,
stone_creeper_carving,stone,cube_all,
stone_crying,stone,cube_all,
stone_duh,stone,cube_all,
stone_edged_bricks,stone,cube_all,
stone_engraved,stone,cube_all,
stone_eroded,stone,cube_all,
stone_etched_bricks,stone,cube_all,
stone_flat_tiles,stone,cube_all,
stone_glad,stone,cube_all,
stone_inlayed,stone,cube_all,
stone_inscribed,stone,cube_all,
stone_layed_bricks,stone,cube_all,
stone_loded,stone,cube_all,
stone_offset_bricks,stone,cube_all,
stone_overlapping_tiles,stone,cube_all,
stone_polished,stone,cube_all,
stone_prismal_remnants,stone,cube_all,
stone_rough,stone,cube_all,
stone_rounded_bricks,stone,cube_all,
stone_runic_carved,stone,cube_all,
stone_sad,stone,cube_all,
stone_sanded,stone,cube_all,
stone_small_bricks,stone,cube_all,
stone_smooth_inlayed,stone,cube_all,
stone_smooth_ringed,stone,cube_all,
stone_smoothed_double_inlayed,stone,cube_all,
stone_spiraled,stone,cube_all,
stone_stacked_bricks,stone,cube_all,
stone_big_tiles,stone,cube_all,
stone_bordered,stone,cube_all,
stone_brick_pattern,stone,cube_all,
stone_brick_paving,stone,cube_all,
stone_chiseled_bricks,stone,cube_all,
stone_cobbled,stone,cube_all,
stone_crushed,stone,cube_all,
stone_diagonal_bricks,stone,cube_all,
stone_diamond_pavers,stone,cube_all,
stone_framed_glass,stone,glass,translucent
stone_mini_tiles,stone,cube_all,
stone_path,stone,cube_all,
stone_rotated_bricks,stone,cube_all,
stone_scales,stone,cube_all,
stone_small_bricks,stone,cube_all,
stone_small_tiles,stone,cube_all,
stone_smooth,stone,cube_all,
stone_smooth_brick_paving,stone,cube_all,
stone_smooth_large_tiles,stone,cube_all,
stone_smooth_rotated_bricks,stone,cube_all,
stone_smooth_tiles,stone,cube_all,
stone_squares,stone,cube_all,
stone_tiles,stone,cube_all,
stone_waves,stone,cube_all,
stone_thick_inlayed,stone,cube_all,
stone_tiled_bordered,stone,cube_all,
stone_tiled,stone,cube_all,
stone_tiny_brick_bordered,stone,cube_all,
stone_tiny_layered_bricks,stone,cube_all,
stone_tiny_layered_slabs,stone,cube_all,
stone_tiny_bricks,stone,cube_all,
stone_trodden,stone,cube_all,
stone_unamused,stone,cube_all,
stone_vertical_cut,stone,cube_all,
stone_vertical_disordered_bricks,stone,cube_all,
stone_weathered,stone,cube_all,
terracotta_chiseled,terracotta,cube_all,
terracotta_chiseled_bricks,terracotta,cube_all,
terracotta_crossed,terracotta,cube_all,
terracotta_curled,terracotta,cube_all,
terracotta_cut,terracotta,cube_all,
terracotta_decorated,terracotta,cube_all,
terracotta_glazed,terracotta,cube_all,
terracotta_hexagonical,terracotta,cube_all,
terracotta_layered,terracotta,cube_all,
terracotta_small_tiles,terracotta,cube_all,
terracotta,terracotta,cube_all,
terracotta_bricks,terracotta,cube_all,
terracotta_column,terracotta,cube_column,
terracotta_small_bricks,terracotta,cube_all,
terracotta_tile,terracotta,cube_all,
terracotta_tiles,terracotta,cube_all,
terracotta_triangular,terracotta,cube_all,
tuff_angry,tuff,cube_all,
tuff_bordered,tuff,cube_all,
tuff_brick_bordered,tuff,cube_all,
tuff_carved,tuff,cube_all,
tuff_checkered_tiles,tuff,cube_all,
tuff_cobbled,tuff,cube_all,
tuff_cracked_disordered_bricks,tuff,cube_all,
tuff_cracked_flat_tiles,tuff,cube_all,
tuff_cracked_tiny_tiles,tuff,cube_all,
tuff_cracked_bricks,tuff,cube_all,
tuff_creeper_carving,tuff,cube_all,
tuff_crying,tuff,cube_all,
tuff_curly,tuff,cube_all,
tuff_cut_blank,tuff,cube_all,
tuff_cut_column,tuff,cube_all,
tuff_duh,tuff,cube_all,
tuff_edged_bricks,tuff,cube_all,
tuff_engraved,tuff,cube_all,
tuff_eroded,tuff,cube_all,
tuff_etched_bricks,tuff,cube_all,
tuff_fine,tuff,cube_all,
tuff_flat_tiles,tuff,cube_all,
tuff_glad,tuff,cube_all,
tuff_inlayed,tuff,cube_all,
tuff_inscribed,tuff,cube_all,
tuff_layed_bricks,tuff,cube_all,
tuff_loded,tuff,cube_all,
tuff_mossy_cobbled,tuff,cube_all,
tuff_mossy_bricks,tuff,cube_all,
tuff_offset_bricks,tuff,cube_all,
tuff_ornate,tuff,cube_all,
tuff_overlapping_tiles,tuff,cube_all,
tuff_polished,tuff,cube_all,
tuff_prismal_remnants,tuff,cube_all,
tuff_rough,tuff,cube_all,
tuff_rounded_bricks,tuff,cube_all,
tuff_runic_carved,tuff,cube_all,
tuff_sad,tuff,cube_all,
tuff_sanded,tuff,cube_all,
tuff_simple,tuff,cube_all,
tuff_small_bricks,tuff,cube_all,
tuff_smooth_inlayed,tuff,cube_all,
tuff_smooth_ringed,tuff,cube_all,
tuff_smooth_column,tuff,cube_all,
tuff_smoothed_double_inlayed,tuff,cube_all,
tuff_spiraled,tuff,cube_all,
tuff_stacked_bricks,tuff,cube_all,
tuff_thick_inlayed,tuff,cube_all,
tuff_tiled_bordered,tuff,cube_all,
tuff_tiled,tuff,cube_all,
tuff_tiled_column,tuff,cube_all,
tuff_tiny_brick_bordered,tuff,cube_all,
tuff_tiny_layered_bricks,tuff,cube_all,
tuff_tiny_layered_slabs,tuff,cube_all,
tuff_tiny_bricks,tuff,cube_all,
tuff_trodden,tuff,cube_all,
tuff_bricks,tuff,cube_all,
tuff_cut_polished,tuff,cube_all,
tuff_cut_small_brick,tuff,cube_all,
tuff_mini_tiles,tuff,cube_all,
tuff_scales,tuff,cube_all,
tuff_unamused,tuff,cube_all,
tuff_vertical_cut,tuff,cube_all,
tuff_vertical_disordered_bricks,tuff,cube_all,
tuff_weathered,tuff,cube_all,
veridium_angry,veridium,cube_all,
veridium_bordered,veridium,cube_all,
veridium_brick_bordered,veridium,cube_all,
veridium_carved,veridium,cube_all,
veridium_checkered_tiles,veridium,cube_all,
veridium_cobbled,veridium,cube_all,
veridium_cracked_disordered_bricks,veridium,cube_all,
veridium_cracked_flat_tiles,veridium,cube_all,
