name	material	template	render	layout	textures	connections	item	item_render	isolated
spruce_window_large_ctm	spruce_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/spruce_windows/ctm/spruce_window_large|top=minecraft:block/spruce_planks	side	self		
spruce_window_panes_ctm	spruce_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/spruce_windows/ctm/spruce_window_panes|top=minecraft:block/spruce_planks	side	self		
spruce_window_rounded_ctm	spruce_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/spruce_windows/ctm/spruce_window_rounded|top=minecraft:block/spruce_planks	side	self		
spruce_window_slim_ctm	spruce_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/spruce_windows/ctm/spruce_window_slim|top=minecraft:block/spruce_planks	side	self		
spruce_window_swirling_ctm	spruce_planks	ctm_cube_column_pieces_vertical	minecraft:cutout_mipped	pieces_vertical	side=ott:block/spruce_windows/ctm/spruce_window_swirling|top=minecraft:block/spruce_planks	side	self		
spruce_window_tiles_ctm	spruce_planks	ctm_cube_column_pieces_planks_top	minecraft:cutout_mipped		side=ott:block/spruce_windows/ctm/spruce_window_tiles|up=minecraft:block/spruce_planks	side:pieces_full	static	minecraft:cutout_mipped	
square_oak_glass_ctm	oak_planks	ctm_cube_all_pieces	minecraft:cutout	pieces_full	all=ott:block/oak_planks/ctm/square_oak_glass	all	solo	minecraft:cutout	
stone_big_tiles_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_big_tiles	all	solo		
stone_bordered_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_bordered	all	solo		
stone_brick_pattern_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_brick_pattern	all	solo		
stone_brick_paving_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_brick_paving	all	solo		
stone_bricks_masonry	stone_bricks	ctm_full_detailed			all=ott:block/stone_bricks_masonry/stone_bricks_masonry_ctm	*=same	self		all=ott:block/stone_bricks_masonry/stone_bricks_masonry
stone_chiseled_bricks_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_chiseled_bricks	all	solo		
stone_crushed_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_crushed	all	solo		
stone_diagonal_bricks_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_diagonal_bricks	all	solo		
stone_framed_glass_ctm	stone	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/stone/ctm/stone_framed_glass	all	solo	minecraft:translucent	
stone_path_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_path	all	solo		
stone_rotated_bricks_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_rotated_bricks	all	solo		
stone_small_bricks_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_small_bricks	all	solo		
stone_small_tiles_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_small_tiles	all	solo		
stone_smooth_brick_paving_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_smooth_brick_paving	all	solo		
stone_smooth_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_smooth	all	solo		
stone_smooth_large_tiles_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_smooth_large_tiles	all	solo		
stone_smooth_rotated_bricks_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_smooth_rotated_bricks	all	solo		
stone_smooth_tiles_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_smooth_tiles	all	solo		
stone_squares_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_squares	all	solo		
stone_tiles_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_tiles	all	solo		
stone_waves_ctm	stone	ctm_cube_all_pieces		pieces_full	all=ott:block/stone/ctm/stone_waves	all	solo		
black_concrete_striped_ctm	black_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/black_concrete/ctm/black_concrete_striped	all	solo		
blue_concrete_striped_ctm	blue_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_concrete/ctm/blue_concrete_striped	all	solo		
brown_concrete_striped_ctm	brown_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/brown_concrete/ctm/brown_concrete_striped	all	solo		
cyan_concrete_striped_ctm	cyan_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/cyan_concrete/ctm/cyan_concrete_striped	all	solo		
gray_concrete_striped_ctm	gray_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/gray_concrete/ctm/gray_concrete_striped	all	solo		
green_concrete_striped_ctm	green_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/green_concrete/ctm/green_concrete_striped	all	solo		
light_blue_concrete_striped_ctm	light_blue_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/light_blue_concrete/ctm/light_blue_concrete_striped	all	solo		
light_gray_concrete_striped_ctm	light_gray_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/light_gray_concrete/ctm/light_gray_concrete_striped	all	solo		
lime_concrete_striped_ctm	lime_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/lime_concrete/ctm/lime_concrete_striped	all	solo		
magenta_concrete_striped_ctm	magenta_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/magenta_concrete/ctm/magenta_concrete_striped	all	solo		
orange_concrete_striped_ctm	orange_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/orange_concrete/ctm/orange_concrete_striped	all	solo		
pink_concrete_striped_ctm	pink_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/pink_concrete/ctm/pink_concrete_striped	all	solo		
purple_concrete_striped_ctm	purple_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/purple_concrete/ctm/purple_concrete_striped	all	solo		
red_concrete_striped_ctm	red_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/red_concrete/ctm/red_concrete_striped	all	solo		
white_concrete_striped_ctm	white_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/white_concrete/ctm/white_concrete_striped	all	solo		
yellow_concrete_striped_ctm	yellow_concrete	ctm_cube_all_pieces		pieces_full	all=ott:block/yellow_concrete/ctm/yellow_concrete_striped	all	solo		
terracotta_column_ctm	terracotta	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/terracotta/ctm/terracotta_column	all	self		
terracotta_ctm	terracotta	ctm_cube_all_horizontal		pieces_vertical	all=ott:block/terracotta/ctm/terracotta_ctm	all	self		
amethyst_block_thick_inlayed_ctm	amethyst_block	ctm_cube_all_pieces		pieces_full	all=ott:block/amethyst_block/ctm/amethyst_block_thick_inlayed	all	solo		
ancient_debris_thick_inlayed_ctm	ancient_debris	ctm_cube_all_pieces		pieces_full	all=ott:block/ancient_debris/ctm/ancient_debris_thick_inlayed	all	solo		
andesite_thick_inlayed_ctm	andesite	ctm_cube_all_pieces		pieces_full	all=ott:block/andesite/ctm/andesite_thick_inlayed	all	solo		
basalt_thick_inlayed_ctm	basalt	ctm_cube_all_pieces		pieces_full	all=ott:block/basalt/ctm/basalt_thick_inlayed	all	solo		
blackstone_thick_inlayed_ctm	blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/blackstone/ctm/blackstone_thick_inlayed	all	solo		
blue_ice_thick_inlayed_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_thick_inlayed	all	solo		
borderless_bricks_thick_inlayed_ctm	borderless_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/borderless_bricks/ctm/borderless_bricks_thick_inlayed	all	solo		
bricks_thick_inlayed_ctm	bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/bricks/ctm/bricks_thick_inlayed	all	solo		
calcite_thick_inlayed_ctm	calcite	ctm_cube_all_pieces		pieces_full	all=ott:block/calcite/ctm/calcite_thick_inlayed	all	solo		
clay_thick_inlayed_ctm	clay	ctm_cube_all_pieces		pieces_full	all=ott:block/clay/ctm/clay_thick_inlayed	all	solo		
coal_block_thick_inlayed_ctm	coal_block	ctm_cube_all_pieces		pieces_full	all=ott:block/coal_block/ctm/coal_block_thick_inlayed	all	solo		
cobblestone_thick_inlayed_ctm	cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/cobblestone/ctm/cobblestone_thick_inlayed	all	solo		
crying_obsidian_thick_inlayed_ctm	crying_obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/crying_obsidian/ctm/crying_obsidian_thick_inlayed	all	solo		
dark_prismarine_thick_inlayed_ctm	dark_prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/dark_prismarine/ctm/dark_prismarine_thick_inlayed	all	solo		
deepslate_thick_inlayed_ctm	deepslate	ctm_cube_all_pieces		pieces_full	all=ott:block/deepslate/ctm/deepslate_thick_inlayed	all	solo		
diorite_thick_inlayed_ctm	diorite	ctm_cube_all_pieces		pieces_full	all=ott:block/diorite/ctm/diorite_thick_inlayed	all	solo		
dirt_thick_inlayed_ctm	dirt	ctm_cube_all_pieces		pieces_full	all=ott:block/dirt/ctm/dirt_thick_inlayed	all	solo		
dripstone_block_thick_inlayed_ctm	dripstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/dripstone_block/ctm/dripstone_block_thick_inlayed	all	solo		
end_stone_thick_inlayed_ctm	end_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/end_stone/ctm/end_stone_thick_inlayed	all	solo		
gilded_blackstone_thick_inlayed_ctm	gilded_blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/gilded_blackstone/ctm/gilded_blackstone_thick_inlayed	all	solo		
granite_thick_inlayed_ctm	granite	ctm_cube_all_pieces		pieces_full	all=ott:block/granite/ctm/granite_thick_inlayed	all	solo		
ice_thick_inlayed_ctm	ice	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/ice/ctm/ice_thick_inlayed	all	solo		
lapis_block_thick_inlayed_ctm	lapis_block	ctm_cube_all_pieces		pieces_full	all=ott:block/lapis_block/ctm/lapis_block_thick_inlayed	all	solo		
lodestone_thick_inlayed_ctm	lodestone	ctm_cube_all_pieces		pieces_full	all=ott:block/lodestone/ctm/lodestone_thick_inlayed	all	solo		
magma_block_thick_inlayed_ctm	magma_block	ctm_cube_all_pieces		pieces_full	all=ott:block/magma_block/ctm/magma_block_thick_inlayed	all	solo		
mossy_cobblestone_thick_inlayed_ctm	mossy_cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_cobblestone/ctm/mossy_cobblestone_thick_inlayed	all	solo		
mossy_stone_bricks_thick_inlayed_ctm	mossy_stone_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_stone_bricks/ctm/mossy_stone_bricks_thick_inlayed	all	solo		
nether_bricks_thick_inlayed_ctm	nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/nether_bricks/ctm/nether_bricks_thick_inlayed	all	solo		
netherrack_thick_inlayed_ctm	netherrack	ctm_cube_all_pieces		pieces_full	all=ott:block/netherrack/ctm/netherrack_thick_inlayed	all	solo		
obsidian_thick_inlayed_ctm	obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/obsidian/ctm/obsidian_thick_inlayed	all	solo		
packed_ice_thick_inlayed_ctm	packed_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_ice/ctm/packed_ice_thick_inlayed	all	solo		
prismarine_thick_inlayed_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_thick_inlayed	all	solo		
purpur_block_thick_inlayed_ctm	purpur_block	ctm_cube_all_pieces		pieces_full	all=ott:block/purpur_block/ctm/purpur_block_thick_inlayed	all	solo		
quartz_block_thick_inlayed_ctm	quartz_block	ctm_cube_all_pieces		pieces_full	all=ott:block/quartz_block/ctm/quartz_block_thick_inlayed	all	solo		
raw_copper_block_thick_inlayed_ctm	raw_copper_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_copper_block/ctm/raw_copper_block_thick_inlayed	all	solo		
raw_gold_block_thick_inlayed_ctm	raw_gold_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_gold_block/ctm/raw_gold_block_thick_inlayed	all	solo		
raw_iron_block_thick_inlayed_ctm	raw_iron_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_iron_block/ctm/raw_iron_block_thick_inlayed	all	solo		
red_nether_bricks_thick_inlayed_ctm	red_nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/red_nether_bricks/ctm/red_nether_bricks_thick_inlayed	all	solo		
red_sandstone_thick_inlayed_ctm	red_sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/red_sandstone/ctm/red_sandstone_thick_inlayed	all	solo		
redstone_block_thick_inlayed_ctm	redstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/redstone_block/ctm/redstone_block_thick_inlayed	all	solo		
sandstone_thick_inlayed_ctm	sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/sandstone/ctm/sandstone_thick_inlayed	all	solo		
smooth_stone_thick_inlayed_ctm	smooth_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/smooth_stone/ctm/smooth_stone_thick_inlayed	all	solo		
snow_block_thick_inlayed_ctm	snow_block	ctm_cube_all_pieces		pieces_full	all=ott:block/snow_block/ctm/snow_block_thick_inlayed	all	solo		
tuff_thick_inlayed_ctm	tuff	ctm_cube_all_pieces		pieces_full	all=ott:block/tuff/ctm/tuff_thick_inlayed	all	solo		
bamboo_planks_tied_ctm	bamboo_planks	ctm_cube_all_pieces		pieces_full	all=ott:block/bamboo_planks/ctm/bamboo_planks_tied	all	solo		
amethyst_block_tiled_column_ctm	amethyst_block	ctm_cube_all_pieces		pieces_full	all=ott:block/amethyst_block/ctm/amethyst_block_tiled_column	all	solo		
ancient_debris_tiled_column_ctm	ancient_debris	ctm_cube_all_pieces		pieces_full	all=ott:block/ancient_debris/ctm/ancient_debris_tiled_column	all	solo		
andesite_tiled_column_ctm	andesite	ctm_cube_all_pieces		pieces_full	all=ott:block/andesite/ctm/andesite_tiled_column	all	solo		
basalt_tiled_column_ctm	basalt	ctm_cube_all_pieces		pieces_full	all=ott:block/basalt/ctm/basalt_tiled_column	all	solo		
tiled_black_stained_glass_ctm	black_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/black_stained_glass/ctm/tiled_black_stained_glass_ctm	all	solo	minecraft:translucent	
blackstone_tiled_column_ctm	blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/blackstone/ctm/blackstone_tiled_column	all	solo		
blue_ice_tiled_column_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_tiled_column	all	solo		
tiled_blue_stained_glass_ctm	blue_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/blue_stained_glass/ctm/tiled_blue_stained_glass_ctm	all	solo	minecraft:translucent	
amethyst_block_tiled_bordered_ctm	amethyst_block	ctm_cube_all_pieces		pieces_full	all=ott:block/amethyst_block/ctm/amethyst_block_tiled_bordered	all	solo		
ancient_debris_tiled_bordered_ctm	ancient_debris	ctm_cube_all_pieces		pieces_full	all=ott:block/ancient_debris/ctm/ancient_debris_tiled_bordered	all	solo		
andesite_tiled_bordered_ctm	andesite	ctm_cube_all_pieces		pieces_full	all=ott:block/andesite/ctm/andesite_tiled_bordered	all	solo		
basalt_tiled_bordered_ctm	basalt	ctm_cube_all_pieces		pieces_full	all=ott:block/basalt/ctm/basalt_tiled_bordered	all	solo		
blackstone_tiled_bordered_ctm	blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/blackstone/ctm/blackstone_tiled_bordered	all	solo		
blue_ice_tiled_bordered_ctm	blue_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/blue_ice/ctm/blue_ice_tiled_bordered	all	solo		
borderless_bricks_tiled_bordered_ctm	borderless_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/borderless_bricks/ctm/borderless_bricks_tiled_bordered	all	solo		
bricks_tiled_bordered_ctm	bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/bricks/ctm/bricks_tiled_bordered	all	solo		
calcite_tiled_bordered_ctm	calcite	ctm_cube_all_pieces		pieces_full	all=ott:block/calcite/ctm/calcite_tiled_bordered	all	solo		
clay_tiled_bordered_ctm	clay	ctm_cube_all_pieces		pieces_full	all=ott:block/clay/ctm/clay_tiled_bordered	all	solo		
coal_block_tiled_bordered_ctm	coal_block	ctm_cube_all_pieces		pieces_full	all=ott:block/coal_block/ctm/coal_block_tiled_bordered	all	solo		
cobblestone_tiled_bordered_ctm	cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/cobblestone/ctm/cobblestone_tiled_bordered	all	solo		
crying_obsidian_tiled_bordered_ctm	crying_obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/crying_obsidian/ctm/crying_obsidian_tiled_bordered	all	solo		
dark_prismarine_tiled_bordered_ctm	dark_prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/dark_prismarine/ctm/dark_prismarine_tiled_bordered	all	solo		
deepslate_tiled_bordered_ctm	deepslate	ctm_cube_all_pieces		pieces_full	all=ott:block/deepslate/ctm/deepslate_tiled_bordered	all	solo		
diorite_tiled_bordered_ctm	diorite	ctm_cube_all_pieces		pieces_full	all=ott:block/diorite/ctm/diorite_tiled_bordered	all	solo		
dirt_tiled_bordered_ctm	dirt	ctm_cube_all_pieces		pieces_full	all=ott:block/dirt/ctm/dirt_tiled_bordered	all	solo		
dripstone_block_tiled_bordered_ctm	dripstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/dripstone_block/ctm/dripstone_block_tiled_bordered	all	solo		
end_stone_tiled_bordered_ctm	end_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/end_stone/ctm/end_stone_tiled_bordered	all	solo		
gilded_blackstone_tiled_bordered_ctm	gilded_blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/gilded_blackstone/ctm/gilded_blackstone_tiled_bordered	all	solo		
granite_tiled_bordered_ctm	granite	ctm_cube_all_pieces		pieces_full	all=ott:block/granite/ctm/granite_tiled_bordered	all	solo		
ice_tiled_bordered_ctm	ice	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/ice/ctm/ice_tiled_bordered	all	solo		
lapis_block_tiled_bordered_ctm	lapis_block	ctm_cube_all_pieces		pieces_full	all=ott:block/lapis_block/ctm/lapis_block_tiled_bordered	all	solo		
lodestone_tiled_bordered_ctm	lodestone	ctm_cube_all_pieces		pieces_full	all=ott:block/lodestone/ctm/lodestone_tiled_bordered	all	solo		
magma_block_tiled_bordered_ctm	magma_block	ctm_cube_all_pieces		pieces_full	all=ott:block/magma_block/ctm/magma_block_tiled_bordered	all	solo		
mossy_cobblestone_tiled_bordered_ctm	mossy_cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_cobblestone/ctm/mossy_cobblestone_tiled_bordered	all	solo		
mossy_stone_bricks_tiled_bordered_ctm	mossy_stone_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_stone_bricks/ctm/mossy_stone_bricks_tiled_bordered	all	solo		
mud_bricks_tiled_bordered_ctm	mud_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mud_bricks/ctm/mud_bricks_tiled_bordered	all	solo		
mud_tiled_bordered_ctm	mud	ctm_cube_all_pieces		pieces_full	all=ott:block/mud/ctm/mud_tiled_bordered	all	solo		
nether_bricks_tiled_bordered_ctm	nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/nether_bricks/ctm/nether_bricks_tiled_bordered	all	solo		
netherrack_tiled_bordered_ctm	netherrack	ctm_cube_all_pieces		pieces_full	all=ott:block/netherrack/ctm/netherrack_tiled_bordered	all	solo		
obsidian_tiled_bordered_ctm	obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/obsidian/ctm/obsidian_tiled_bordered	all	solo		
packed_ice_tiled_bordered_ctm	packed_ice	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_ice/ctm/packed_ice_tiled_bordered	all	solo		
packed_mud_tiled_bordered_ctm	packed_mud	ctm_cube_all_pieces		pieces_full	all=ott:block/packed_mud/ctm/packed_mud_tiled_bordered	all	solo		
prismarine_tiled_bordered_ctm	prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/prismarine/ctm/prismarine_tiled_bordered	all	solo		
purpur_block_tiled_bordered_ctm	purpur_block	ctm_cube_all_pieces		pieces_full	all=ott:block/purpur_block/ctm/purpur_block_tiled_bordered	all	solo		
quartz_block_tiled_bordered_ctm	quartz_block	ctm_cube_all_pieces		pieces_full	all=ott:block/quartz_block/ctm/quartz_block_tiled_bordered	all	solo		
raw_copper_block_tiled_bordered_ctm	raw_copper_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_copper_block/ctm/raw_copper_block_tiled_bordered	all	solo		
raw_gold_block_tiled_bordered_ctm	raw_gold_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_gold_block/ctm/raw_gold_block_tiled_bordered	all	solo		
raw_iron_block_tiled_bordered_ctm	raw_iron_block	ctm_cube_all_pieces		pieces_full	all=ott:block/raw_iron_block/ctm/raw_iron_block_tiled_bordered	all	solo		
red_nether_bricks_tiled_bordered_ctm	red_nether_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/red_nether_bricks/ctm/red_nether_bricks_tiled_bordered	all	solo		
red_sandstone_tiled_bordered_ctm	red_sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/red_sandstone/ctm/red_sandstone_tiled_bordered	all	solo		
redstone_block_tiled_bordered_ctm	redstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/redstone_block/ctm/redstone_block_tiled_bordered	all	solo		
sandstone_tiled_bordered_ctm	sandstone	ctm_cube_all_pieces		pieces_full	all=ott:block/sandstone/ctm/sandstone_tiled_bordered	all	solo		
smooth_stone_tiled_bordered_ctm	smooth_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/smooth_stone/ctm/smooth_stone_tiled_bordered	all	solo		
snow_block_tiled_bordered_ctm	snow_block	ctm_cube_all_pieces		pieces_full	all=ott:block/snow_block/ctm/snow_block_tiled_bordered	all	solo		
tuff_tiled_bordered_ctm	tuff	ctm_cube_all_pieces		pieces_full	all=ott:block/tuff/ctm/tuff_tiled_bordered	all	solo		
borderless_bricks_tiled_column_ctm	borderless_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/borderless_bricks/ctm/borderless_bricks_tiled_column	all	solo		
bricks_tiled_column_ctm	bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/bricks/ctm/bricks_tiled_column	all	solo		
tiled_brown_stained_glass_ctm	brown_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/brown_stained_glass/ctm/tiled_brown_stained_glass_ctm	all	solo	minecraft:translucent	
calcite_tiled_column_ctm	calcite	ctm_cube_all_pieces		pieces_full	all=ott:block/calcite/ctm/calcite_tiled_column	all	solo		
clay_tiled_column_ctm	clay	ctm_cube_all_pieces		pieces_full	all=ott:block/clay/ctm/clay_tiled_column	all	solo		
coal_block_tiled_column_ctm	coal_block	ctm_cube_all_pieces		pieces_full	all=ott:block/coal_block/ctm/coal_block_tiled_column	all	solo		
cobblestone_tiled_column_ctm	cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/cobblestone/ctm/cobblestone_tiled_column	all	solo		
crying_obsidian_tiled_column_ctm	crying_obsidian	ctm_cube_all_pieces		pieces_full	all=ott:block/crying_obsidian/ctm/crying_obsidian_tiled_column	all	solo		
tiled_cyan_stained_glass_ctm	cyan_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/cyan_stained_glass/ctm/tiled_cyan_stained_glass_ctm	all	solo	minecraft:translucent	
dark_prismarine_tiled_column_ctm	dark_prismarine	ctm_cube_all_pieces		pieces_full	all=ott:block/dark_prismarine/ctm/dark_prismarine_tiled_column	all	solo		
deepslate_tiled_column_ctm	deepslate	ctm_cube_all_pieces		pieces_full	all=ott:block/deepslate/ctm/deepslate_tiled_column	all	solo		
diorite_tiled_column_ctm	diorite	ctm_cube_all_pieces		pieces_full	all=ott:block/diorite/ctm/diorite_tiled_column	all	solo		
dirt_tiled_column_ctm	dirt	ctm_cube_all_pieces		pieces_full	all=ott:block/dirt/ctm/dirt_tiled_column	all	solo		
dripstone_block_tiled_column_ctm	dripstone_block	ctm_cube_all_pieces		pieces_full	all=ott:block/dripstone_block/ctm/dripstone_block_tiled_column	all	solo		
end_stone_tiled_column_ctm	end_stone	ctm_cube_all_pieces		pieces_full	all=ott:block/end_stone/ctm/end_stone_tiled_column	all	solo		
gilded_blackstone_tiled_column_ctm	gilded_blackstone	ctm_cube_all_pieces		pieces_full	all=ott:block/gilded_blackstone/ctm/gilded_blackstone_tiled_column	all	solo		
granite_tiled_column_ctm	granite	ctm_cube_all_pieces		pieces_full	all=ott:block/granite/ctm/granite_tiled_column	all	solo		
tiled_gray_stained_glass_ctm	gray_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/gray_stained_glass/ctm/tiled_gray_stained_glass_ctm	all	solo	minecraft:translucent	
tiled_green_stained_glass_ctm	green_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/green_stained_glass/ctm/tiled_green_stained_glass_ctm	all	solo	minecraft:translucent	
ice_tiled_column_ctm	ice	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/ice/ctm/ice_tiled_column	all	solo		
lapis_block_tiled_column_ctm	lapis_block	ctm_cube_all_pieces		pieces_full	all=ott:block/lapis_block/ctm/lapis_block_tiled_column	all	solo		
tiled_light_blue_stained_glass_ctm	light_blue_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/light_blue_stained_glass/ctm/tiled_light_blue_stained_glass_ctm	all	solo	minecraft:translucent	
tiled_light_gray_stained_glass_ctm	light_gray_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/light_gray_stained_glass/ctm/tiled_light_gray_stained_glass_ctm	all	solo	minecraft:translucent	
tiled_lime_stained_glass_ctm	lime_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/lime_stained_glass/ctm/tiled_lime_stained_glass_ctm	all	solo	minecraft:translucent	
lodestone_tiled_column_ctm	lodestone	ctm_cube_all_pieces		pieces_full	all=ott:block/lodestone/ctm/lodestone_tiled_column	all	solo		
tiled_magenta_stained_glass_ctm	magenta_stained_glass	ctm_cube_all_pieces	minecraft:translucent	pieces_full	all=ott:block/magenta_stained_glass/ctm/tiled_magenta_stained_glass_ctm	all	solo	minecraft:translucent	
magma_block_tiled_column_ctm	magma_block	ctm_cube_all_pieces		pieces_full	all=ott:block/magma_block/ctm/magma_block_tiled_column	all	solo		
mossy_cobblestone_tiled_column_ctm	mossy_cobblestone	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_cobblestone/ctm/mossy_cobblestone_tiled_column	all	solo		
mossy_stone_bricks_tiled_column_ctm	mossy_stone_bricks	ctm_cube_all_pieces		pieces_full	all=ott:block/mossy_stone_bricks/ctm/mossy_stone_bricks_tiled_column	all	solo		
